date,region,anom_c
1895-10,Arctic (≥60°N),-1.1302366
1895-11,Arctic (≥60°N),-3.8733282
1895-12,Arctic (≥60°N),-2.2684975
1896-01,Arctic (≥60°N),-6.334881
1896-02,Arctic (≥60°N),-0.2975254
1896-03,Arctic (≥60°N),-2.8398304
1896-04,Arctic (≥60°N),-2.0554152
1896-05,Arctic (≥60°N),-2.0223672
1896-06,Arctic (≥60°N),-0.8384614
1896-07,Arctic (≥60°N),-0.24843359
1896-08,Arctic (≥60°N),-0.5238719
1896-09,Arctic (≥60°N),-0.2225281
1896-10,Arctic (≥60°N),-1.7950621
1896-11,Arctic (≥60°N),-2.8951788
1896-12,Arctic (≥60°N),-2.9261818
1897-01,Arctic (≥60°N),-2.572918
1897-02,Arctic (≥60°N),-2.0590305
1897-03,Arctic (≥60°N),-2.7259083
1897-04,Arctic (≥60°N),-2.04922
1897-05,Arctic (≥60°N),-0.81683135
1897-06,Arctic (≥60°N),-0.44154978
1897-07,Arctic (≥60°N),-0.5097251
1897-08,Arctic (≥60°N),-0.21186018
1897-09,Arctic (≥60°N),-0.5296265
1897-10,Arctic (≥60°N),-1.546649
1897-11,Arctic (≥60°N),-1.6075201
1897-12,Arctic (≥60°N),-3.3383675
1898-01,Arctic (≥60°N),-1.845974
1898-02,Arctic (≥60°N),-2.569254
1898-03,Arctic (≥60°N),-2.214983
1898-04,Arctic (≥60°N),-0.76024914
1898-05,Arctic (≥60°N),-0.8112161
1898-06,Arctic (≥60°N),-0.10481882
1898-07,Arctic (≥60°N),-0.032735348
1898-08,Arctic (≥60°N),-0.5716319
1898-09,Arctic (≥60°N),-0.5230652
1898-10,Arctic (≥60°N),-0.5847044
1898-11,Arctic (≥60°N),-1.1771612
1898-12,Arctic (≥60°N),-1.1624031
1899-01,Arctic (≥60°N),-3.1538506
1899-02,Arctic (≥60°N),-3.7409763
1899-03,Arctic (≥60°N),-4.7702045
1899-04,Arctic (≥60°N),-2.9874525
1899-05,Arctic (≥60°N),-2.0415018
1899-06,Arctic (≥60°N),-0.24858713
1899-07,Arctic (≥60°N),-1.370748
1899-08,Arctic (≥60°N),-0.8395457
1899-09,Arctic (≥60°N),-0.80523074
1899-10,Arctic (≥60°N),-2.388873
1899-11,Arctic (≥60°N),-3.5313787
1899-12,Arctic (≥60°N),-2.6344185
1900-01,Arctic (≥60°N),-2.7895775
1900-02,Arctic (≥60°N),-3.1767979
1900-03,Arctic (≥60°N),-2.0785694
1900-04,Arctic (≥60°N),-2.50912
1900-05,Arctic (≥60°N),-0.5178201
1900-06,Arctic (≥60°N),-0.29051828
1900-07,Arctic (≥60°N),-0.023274899
1900-08,Arctic (≥60°N),-0.23252058
1900-09,Arctic (≥60°N),-0.20330203
1900-10,Arctic (≥60°N),-1.2964048
1900-11,Arctic (≥60°N),-3.681983
1900-12,Arctic (≥60°N),-0.16955948
1901-01,Arctic (≥60°N),-3.6857262
1901-02,Arctic (≥60°N),-3.716013
1901-03,Arctic (≥60°N),-2.1766987
1901-04,Arctic (≥60°N),-1.591609
1901-05,Arctic (≥60°N),-0.9202249
1901-06,Arctic (≥60°N),-0.18379831
1901-07,Arctic (≥60°N),-0.31487036
1901-08,Arctic (≥60°N),-0.57901716
1901-09,Arctic (≥60°N),-0.6030518
1901-10,Arctic (≥60°N),-1.4719114
1901-11,Arctic (≥60°N),-2.491065
1901-12,Arctic (≥60°N),-1.250843
1902-01,Arctic (≥60°N),-0.96606064
1902-02,Arctic (≥60°N),-0.28705788
1902-03,Arctic (≥60°N),-2.0372791
1902-04,Arctic (≥60°N),-0.673213
1902-05,Arctic (≥60°N),-0.82079864
1902-06,Arctic (≥60°N),-0.62990427
1902-07,Arctic (≥60°N),-0.76210546
1902-08,Arctic (≥60°N),-0.71738386
1902-09,Arctic (≥60°N),-1.1946961
1902-10,Arctic (≥60°N),-1.181323
1902-11,Arctic (≥60°N),-1.2804632
1902-12,Arctic (≥60°N),-0.6081276
1903-01,Arctic (≥60°N),-3.1628685
1903-02,Arctic (≥60°N),0.47174644
1903-03,Arctic (≥60°N),-2.8370228
1903-04,Arctic (≥60°N),-0.74502087
1903-05,Arctic (≥60°N),-0.33593535
1903-06,Arctic (≥60°N),-0.19969797
1903-07,Arctic (≥60°N),-0.72890234
1903-08,Arctic (≥60°N),-0.257545
1903-09,Arctic (≥60°N),-0.4520508
1903-10,Arctic (≥60°N),-1.0328856
1903-11,Arctic (≥60°N),-2.873969
1903-12,Arctic (≥60°N),-4.1362953
1904-01,Arctic (≥60°N),-2.1945915
1904-02,Arctic (≥60°N),-1.8925571
1904-03,Arctic (≥60°N),-2.0845203
1904-04,Arctic (≥60°N),-1.1154127
1904-05,Arctic (≥60°N),-1.5527017
1904-06,Arctic (≥60°N),-0.33836985
1904-07,Arctic (≥60°N),-0.18834448
1904-08,Arctic (≥60°N),-0.015723705
1904-09,Arctic (≥60°N),-1.1340271
1904-10,Arctic (≥60°N),-2.4021177
1904-11,Arctic (≥60°N),-3.0699224
1904-12,Arctic (≥60°N),-3.3695107
1905-01,Arctic (≥60°N),-3.3496208
1905-02,Arctic (≥60°N),-2.2980747
1905-03,Arctic (≥60°N),-2.0958424
1905-04,Arctic (≥60°N),-1.6078444
1905-05,Arctic (≥60°N),-0.59722686
1905-06,Arctic (≥60°N),-0.3620515
1905-07,Arctic (≥60°N),-0.028890133
1905-08,Arctic (≥60°N),-0.43195295
1905-09,Arctic (≥60°N),-0.74398196
1905-10,Arctic (≥60°N),-1.7880735
1905-11,Arctic (≥60°N),-3.2831182
1905-12,Arctic (≥60°N),-4.1374855
1906-01,Arctic (≥60°N),-2.8995628
1906-02,Arctic (≥60°N),-4.6060886
1906-03,Arctic (≥60°N),-2.7169971
1906-04,Arctic (≥60°N),-1.6662855
1906-05,Arctic (≥60°N),-0.93560576
1906-06,Arctic (≥60°N),-0.7773957
1906-07,Arctic (≥60°N),-0.7852378
1906-08,Arctic (≥60°N),-0.65644026
1906-09,Arctic (≥60°N),-0.5208069
1906-10,Arctic (≥60°N),-1.9821653
1906-11,Arctic (≥60°N),-3.7313604
1906-12,Arctic (≥60°N),-3.299427
1907-01,Arctic (≥60°N),-2.5014915
1907-02,Arctic (≥60°N),1.5777798
1907-03,Arctic (≥60°N),-2.5383167
1907-04,Arctic (≥60°N),-1.4409437
1907-05,Arctic (≥60°N),-1.192869
1907-06,Arctic (≥60°N),-0.51061106
1907-07,Arctic (≥60°N),-0.6564231
1907-08,Arctic (≥60°N),-0.6257701
1907-09,Arctic (≥60°N),-1.1874634
1907-10,Arctic (≥60°N),-2.6843748
1907-11,Arctic (≥60°N),-3.2970648
1907-12,Arctic (≥60°N),-3.3742104
1908-01,Arctic (≥60°N),-3.6206017
1908-02,Arctic (≥60°N),-2.15098
1908-03,Arctic (≥60°N),-3.040636
1908-04,Arctic (≥60°N),-1.918025
1908-05,Arctic (≥60°N),-1.1135538
1908-06,Arctic (≥60°N),-0.02254343
1908-07,Arctic (≥60°N),-0.6097617
1908-08,Arctic (≥60°N),-0.32816267
1908-09,Arctic (≥60°N),-1.0055176
1908-10,Arctic (≥60°N),-3.0789976
1908-11,Arctic (≥60°N),-3.9957342
1908-12,Arctic (≥60°N),-4.7597694
1909-01,Arctic (≥60°N),-0.7148857
1909-02,Arctic (≥60°N),-3.1016788
1909-03,Arctic (≥60°N),-0.33491707
1909-04,Arctic (≥60°N),-1.1095228
1909-05,Arctic (≥60°N),-1.0573404
1909-06,Arctic (≥60°N),-0.6592622
1909-07,Arctic (≥60°N),-0.80843115
1909-08,Arctic (≥60°N),-0.47171736
1909-09,Arctic (≥60°N),-1.1102539
1909-10,Arctic (≥60°N),-1.2448606
1909-11,Arctic (≥60°N),-3.2300177
1909-12,Arctic (≥60°N),-3.5209389
1910-01,Arctic (≥60°N),-5.2914696
1910-02,Arctic (≥60°N),-1.8637486
1910-03,Arctic (≥60°N),-1.4088612
1910-04,Arctic (≥60°N),-0.68789196
1910-05,Arctic (≥60°N),-0.6774881
1910-06,Arctic (≥60°N),-0.13042307
1910-07,Arctic (≥60°N),-0.06523657
1910-08,Arctic (≥60°N),-0.33130598
1910-09,Arctic (≥60°N),-0.58352053
1910-10,Arctic (≥60°N),-1.7065916
1910-11,Arctic (≥60°N),-3.1501532
1910-12,Arctic (≥60°N),-4.4574776
1911-01,Arctic (≥60°N),-4.6395073
1911-02,Arctic (≥60°N),-2.231989
1911-03,Arctic (≥60°N),-4.237322
1911-04,Arctic (≥60°N),-1.9932203
1911-05,Arctic (≥60°N),-1.4413431
1911-06,Arctic (≥60°N),-0.86739206
1911-07,Arctic (≥60°N),-0.5160117
1911-08,Arctic (≥60°N),-0.7482066
1911-09,Arctic (≥60°N),-0.4615723
1911-10,Arctic (≥60°N),-2.1011229
1911-11,Arctic (≥60°N),-2.6445684
1911-12,Arctic (≥60°N),-3.608738
1912-01,Arctic (≥60°N),-3.951336
1912-02,Arctic (≥60°N),-2.8612003
1912-03,Arctic (≥60°N),-4.7528553
1912-04,Arctic (≥60°N),-2.1117506
1912-05,Arctic (≥60°N),0.085817575
1912-06,Arctic (≥60°N),-0.3624177
1912-07,Arctic (≥60°N),-0.625875
1912-08,Arctic (≥60°N),-0.72830915
1912-09,Arctic (≥60°N),-1.1205078
1912-10,Arctic (≥60°N),-1.7955198
1912-11,Arctic (≥60°N),-3.5307684
1912-12,Arctic (≥60°N),-1.9758644
1913-01,Arctic (≥60°N),-3.5918236
1913-02,Arctic (≥60°N),-4.4004307
1913-03,Arctic (≥60°N),-5.8137074
1913-04,Arctic (≥60°N),-1.8404493
1913-05,Arctic (≥60°N),-1.2810037
1913-06,Arctic (≥60°N),-0.61839914
1913-07,Arctic (≥60°N),-1.012258
1913-08,Arctic (≥60°N),-1.0019298
1913-09,Arctic (≥60°N),-1.2799927
1913-10,Arctic (≥60°N),-2.059558
1913-11,Arctic (≥60°N),-2.003211
1913-12,Arctic (≥60°N),-2.977665
1914-01,Arctic (≥60°N),-2.2161522
1914-02,Arctic (≥60°N),-2.2829227
1914-03,Arctic (≥60°N),-3.7878284
1914-04,Arctic (≥60°N),-2.0331984
1914-05,Arctic (≥60°N),-1.6311624
1914-06,Arctic (≥60°N),-0.9049592
1914-07,Arctic (≥60°N),-0.8159385
1914-08,Arctic (≥60°N),-0.78247786
1914-09,Arctic (≥60°N),-0.85177004
1914-10,Arctic (≥60°N),-1.2370481
1914-11,Arctic (≥60°N),-3.2017279
1914-12,Arctic (≥60°N),-5.02277
1915-01,Arctic (≥60°N),-3.5945702
1915-02,Arctic (≥60°N),-4.5078373
1915-03,Arctic (≥60°N),-3.7030506
1915-04,Arctic (≥60°N),-1.9443312
1915-05,Arctic (≥60°N),-0.4370706
1915-06,Arctic (≥60°N),-1.323111
1915-07,Arctic (≥60°N),-1.0119224
1915-08,Arctic (≥60°N),-0.6299815
1915-09,Arctic (≥60°N),-0.9570557
1915-10,Arctic (≥60°N),-2.193225
1915-11,Arctic (≥60°N),-4.1236334
1915-12,Arctic (≥60°N),-3.5650826
1916-01,Arctic (≥60°N),-3.6879845
1916-02,Arctic (≥60°N),-3.904108
1916-03,Arctic (≥60°N),-2.7872486
1916-04,Arctic (≥60°N),-1.706996
1916-05,Arctic (≥60°N),-1.5807168
1916-06,Arctic (≥60°N),-0.71196604
1916-07,Arctic (≥60°N),-1.1434836
1916-08,Arctic (≥60°N),-1.5597911
1916-09,Arctic (≥60°N),-0.9600769
1916-10,Arctic (≥60°N),-3.071826
1916-11,Arctic (≥60°N),-3.6657476
1916-12,Arctic (≥60°N),-2.966343
1917-01,Arctic (≥60°N),-2.1167717
1917-02,Arctic (≥60°N),-3.0882359
1917-03,Arctic (≥60°N),-2.7606983
1917-04,Arctic (≥60°N),-2.2016554
1917-05,Arctic (≥60°N),-0.81786895
1917-06,Arctic (≥60°N),-0.3270173
1917-07,Arctic (≥60°N),-0.63045263
1917-08,Arctic (≥60°N),-1.0680919
1917-09,Arctic (≥60°N),-0.7428223
1917-10,Arctic (≥60°N),-1.0507994
1917-11,Arctic (≥60°N),-3.324378
1917-12,Arctic (≥60°N),-3.6633492
1918-01,Arctic (≥60°N),-0.6505699
1918-02,Arctic (≥60°N),-4.387766
1918-03,Arctic (≥60°N),-3.9607716
1918-04,Arctic (≥60°N),-0.72695446
1918-05,Arctic (≥60°N),-0.57916045
1918-06,Arctic (≥60°N),-0.49339914
1918-07,Arctic (≥60°N),-0.7951865
1918-08,Arctic (≥60°N),-0.09635115
1918-09,Arctic (≥60°N),-0.6157166
1918-10,Arctic (≥60°N),-1.7253294
1918-11,Arctic (≥60°N),-3.3111334
1918-12,Arctic (≥60°N),-3.6872902
1919-01,Arctic (≥60°N),-2.4216728
1919-02,Arctic (≥60°N),-0.89129066
1919-03,Arctic (≥60°N),-1.4723377
1919-04,Arctic (≥60°N),-1.6031752
1919-05,Arctic (≥60°N),-0.59563994
1919-06,Arctic (≥60°N),-0.37758493
1919-07,Arctic (≥60°N),-0.5936179
1919-08,Arctic (≥60°N),-0.24780989
1919-09,Arctic (≥60°N),-1.0163819
1919-10,Arctic (≥60°N),-3.5930662
1919-11,Arctic (≥60°N),-4.665107
1919-12,Arctic (≥60°N),-2.7134285
1920-01,Arctic (≥60°N),-1.8724937
1920-02,Arctic (≥60°N),-1.8498936
1920-03,Arctic (≥60°N),-3.3453083
1920-04,Arctic (≥60°N),-1.1474867
1920-05,Arctic (≥60°N),-0.11437774
1920-06,Arctic (≥60°N),0.010140896
1920-07,Arctic (≥60°N),-0.28426123
1920-08,Arctic (≥60°N),-0.7742381
1920-09,Arctic (≥60°N),-1.0347534
1920-10,Arctic (≥60°N),-1.2977476
1920-11,Arctic (≥60°N),-2.8047857
1920-12,Arctic (≥60°N),-0.21876907
1921-01,Arctic (≥60°N),-2.1473045
1921-02,Arctic (≥60°N),-1.5891514
1921-03,Arctic (≥60°N),-0.693697
1921-04,Arctic (≥60°N),-1.8548841
1921-05,Arctic (≥60°N),-1.555784
1921-06,Arctic (≥60°N),-0.7316499
1921-07,Arctic (≥60°N),-0.25441504
1921-08,Arctic (≥60°N),-0.53818464
1921-09,Arctic (≥60°N),-0.12935793
1921-10,Arctic (≥60°N),-1.1340818
1921-11,Arctic (≥60°N),-2.5560064
1921-12,Arctic (≥60°N),-0.5293007
1922-01,Arctic (≥60°N),-2.728466
1922-02,Arctic (≥60°N),1.500082
1922-03,Arctic (≥60°N),-0.21400642
1922-04,Arctic (≥60°N),-0.049189568
1922-05,Arctic (≥60°N),0.039827585
1922-06,Arctic (≥60°N),0.047341824
1922-07,Arctic (≥60°N),-0.040486813
1922-08,Arctic (≥60°N),0.16820574
1922-09,Arctic (≥60°N),-0.3079468
1922-10,Arctic (≥60°N),-0.7195921
1922-11,Arctic (≥60°N),-3.5716314
1922-12,Arctic (≥60°N),-1.8252296
1923-01,Arctic (≥60°N),-3.5107384
1923-02,Arctic (≥60°N),-0.6473026
1923-03,Arctic (≥60°N),-1.4222279
1923-04,Arctic (≥60°N),-1.0602064
1923-05,Arctic (≥60°N),0.21951509
1923-06,Arctic (≥60°N),-0.2632966
1923-07,Arctic (≥60°N),-0.22707129
1923-08,Arctic (≥60°N),0.21425676
1923-09,Arctic (≥60°N),0.16916502
1923-10,Arctic (≥60°N),-0.4391966
1923-11,Arctic (≥60°N),-0.59183407
1923-12,Arctic (≥60°N),-1.9861488
1924-01,Arctic (≥60°N),-1.5127983
1924-02,Arctic (≥60°N),-1.3268528
1924-03,Arctic (≥60°N),0.90073967
1924-04,Arctic (≥60°N),-1.1598158
1924-05,Arctic (≥60°N),-0.9230325
1924-06,Arctic (≥60°N),-0.6064973
1924-07,Arctic (≥60°N),-0.49852514
1924-08,Arctic (≥60°N),0.021568775
1924-09,Arctic (≥60°N),-0.19780886
1924-10,Arctic (≥60°N),-1.278552
1924-11,Arctic (≥60°N),-1.7368841
1924-12,Arctic (≥60°N),-2.0272713
1925-01,Arctic (≥60°N),-0.69387436
1925-02,Arctic (≥60°N),0.9865322
1925-03,Arctic (≥60°N),-2.169466
1925-04,Arctic (≥60°N),-0.92919445
1925-05,Arctic (≥60°N),-0.8241861
1925-06,Arctic (≥60°N),-0.062918186
1925-07,Arctic (≥60°N),-0.2072959
1925-08,Arctic (≥60°N),0.06862688
1925-09,Arctic (≥60°N),-0.28438723
1925-10,Arctic (≥60°N),-1.0178709
1925-11,Arctic (≥60°N),-3.3355474
1925-12,Arctic (≥60°N),-3.4173927
1926-01,Arctic (≥60°N),-1.8210716
1926-02,Arctic (≥60°N),-2.3822575
1926-03,Arctic (≥60°N),-2.3986835
1926-04,Arctic (≥60°N),-0.720088
1926-05,Arctic (≥60°N),-0.44824004
1926-06,Arctic (≥60°N),0.121163845
1926-07,Arctic (≥60°N),0.14957666
1926-08,Arctic (≥60°N),0.06713152
1926-09,Arctic (≥60°N),-0.14904177
1926-10,Arctic (≥60°N),-0.21238995
1926-11,Arctic (≥60°N),-0.64993954
1926-12,Arctic (≥60°N),-3.8788185
1927-01,Arctic (≥60°N),-2.1892052
1927-02,Arctic (≥60°N),-2.2978153
1927-03,Arctic (≥60°N),-0.5804157
1927-04,Arctic (≥60°N),-0.28975964
1927-05,Arctic (≥60°N),-1.2181375
1927-06,Arctic (≥60°N),0.0934844
1927-07,Arctic (≥60°N),0.06339502
1927-08,Arctic (≥60°N),-0.105933666
1927-09,Arctic (≥60°N),0.26590574
1927-10,Arctic (≥60°N),0.14686298
1927-11,Arctic (≥60°N),-1.457099
1927-12,Arctic (≥60°N),-1.6040993
1928-01,Arctic (≥60°N),-1.0540123
1928-02,Arctic (≥60°N),-0.48937416
1928-03,Arctic (≥60°N),-1.1862202
1928-04,Arctic (≥60°N),-0.016291618
1928-05,Arctic (≥60°N),0.19659638
1928-06,Arctic (≥60°N),0.43451834
1928-07,Arctic (≥60°N),-0.23393774
1928-08,Arctic (≥60°N),0.22615862
1928-09,Arctic (≥60°N),0.06125486
1928-10,Arctic (≥60°N),-0.23073101
1928-11,Arctic (≥60°N),-1.0185919
1928-12,Arctic (≥60°N),-3.4037666
1929-01,Arctic (≥60°N),-3.0181084
1929-02,Arctic (≥60°N),-1.5421238
1929-03,Arctic (≥60°N),-1.1330128
1929-04,Arctic (≥60°N),-0.17412853
1929-05,Arctic (≥60°N),-0.35699248
1929-06,Arctic (≥60°N),-0.024038792
1929-07,Arctic (≥60°N),-0.24770117
1929-08,Arctic (≥60°N),-0.28610945
1929-09,Arctic (≥60°N),-1.1310059
1929-10,Arctic (≥60°N),-1.4611998
1929-11,Arctic (≥60°N),-0.53418636
1929-12,Arctic (≥60°N),0.24996567
1930-01,Arctic (≥60°N),0.26384354
1930-02,Arctic (≥60°N),-0.1574192
1930-03,Arctic (≥60°N),-1.6369648
1930-04,Arctic (≥60°N),-0.5591383
1930-05,Arctic (≥60°N),-0.15990996
1930-06,Arctic (≥60°N),-0.14656687
1930-07,Arctic (≥60°N),-0.48738623
1930-08,Arctic (≥60°N),-0.052375317
1930-09,Arctic (≥60°N),-0.6129395
1930-10,Arctic (≥60°N),-0.85963726
1930-11,Arctic (≥60°N),-1.7752142
1930-12,Arctic (≥60°N),-2.6043587
1931-01,Arctic (≥60°N),-3.7428703
1931-02,Arctic (≥60°N),-2.6773777
1931-03,Arctic (≥60°N),-3.004259
1931-04,Arctic (≥60°N),-2.974269
1931-05,Arctic (≥60°N),-0.8386209
1931-06,Arctic (≥60°N),-0.73543406
1931-07,Arctic (≥60°N),-0.80910254
1931-08,Arctic (≥60°N),-0.2276988
1931-09,Arctic (≥60°N),-0.5415894
1931-10,Arctic (≥60°N),-1.343646
1931-11,Arctic (≥60°N),-2.060279
1931-12,Arctic (≥60°N),-1.5741463
1932-01,Arctic (≥60°N),-2.3547935
1932-02,Arctic (≥60°N),-1.6557102
1932-03,Arctic (≥60°N),-3.5173817
1932-04,Arctic (≥60°N),-1.542079
1932-05,Arctic (≥60°N),-0.55013824
1932-06,Arctic (≥60°N),-0.3782258
1932-07,Arctic (≥60°N),-1.0217185
1932-08,Arctic (≥60°N),-0.17063093
1932-09,Arctic (≥60°N),-0.5413147
1932-10,Arctic (≥60°N),-1.0497007
1932-11,Arctic (≥60°N),-1.9020147
1932-12,Arctic (≥60°N),-2.278431
1933-01,Arctic (≥60°N),-2.029232
1933-02,Arctic (≥60°N),0.011770248
1933-03,Arctic (≥60°N),0.126997
1933-04,Arctic (≥60°N),-0.01803112
1933-05,Arctic (≥60°N),0.32049775
1933-06,Arctic (≥60°N),0.14225149
1933-07,Arctic (≥60°N),0.018473148
1933-08,Arctic (≥60°N),0.43813372
1933-09,Arctic (≥60°N),0.0436157
1933-10,Arctic (≥60°N),0.11079121
1933-11,Arctic (≥60°N),-0.8136053
1933-12,Arctic (≥60°N),-1.719593
1934-01,Arctic (≥60°N),-0.3602867
1934-02,Arctic (≥60°N),-1.5180912
1934-03,Arctic (≥60°N),0.5459728
1934-04,Arctic (≥60°N),-1.5753431
1934-05,Arctic (≥60°N),-0.12917876
1934-06,Arctic (≥60°N),-0.15489817
1934-07,Arctic (≥60°N),-0.30238867
1934-08,Arctic (≥60°N),-0.3999095
1934-09,Arctic (≥60°N),-0.2779175
1934-10,Arctic (≥60°N),-1.3942137
1934-11,Arctic (≥60°N),-1.6938848
1934-12,Arctic (≥60°N),-1.9082527
1935-01,Arctic (≥60°N),-1.1042747
1935-02,Arctic (≥60°N),-1.2009983
1935-03,Arctic (≥60°N),-3.6512928
1935-04,Arctic (≥60°N),-0.893672
1935-05,Arctic (≥60°N),-0.51440215
1935-06,Arctic (≥60°N),-0.1712861
1935-07,Arctic (≥60°N),0.46323633
1935-08,Arctic (≥60°N),0.5304799
1935-09,Arctic (≥60°N),-0.36916506
1935-10,Arctic (≥60°N),-1.3564329
1935-11,Arctic (≥60°N),-0.2811041
1935-12,Arctic (≥60°N),-0.8688698
1936-01,Arctic (≥60°N),-4.4526024
1936-02,Arctic (≥60°N),-0.18961525
1936-03,Arctic (≥60°N),-1.9756184
1936-04,Arctic (≥60°N),-0.29806042
1936-05,Arctic (≥60°N),-0.25219512
1936-06,Arctic (≥60°N),0.1940093
1936-07,Arctic (≥60°N),-0.028218746
1936-08,Arctic (≥60°N),-0.3405528
1936-09,Arctic (≥60°N),-0.27022707
1936-10,Arctic (≥60°N),0.20917988
1936-11,Arctic (≥60°N),-1.5942144
1936-12,Arctic (≥60°N),-2.129734
1937-01,Arctic (≥60°N),-0.16483688
1937-02,Arctic (≥60°N),-1.4065495
1937-03,Arctic (≥60°N),-2.7616596
1937-04,Arctic (≥60°N),0.11713123
1937-05,Arctic (≥60°N),0.39810395
1937-06,Arctic (≥60°N),0.453897
1937-07,Arctic (≥60°N),-0.33052588
1937-08,Arctic (≥60°N),-0.6930003
1937-09,Arctic (≥60°N),-0.7919251
1937-10,Arctic (≥60°N),-1.2797117
1937-11,Arctic (≥60°N),-1.0640631
1937-12,Arctic (≥60°N),-0.9133034
1938-01,Arctic (≥60°N),-1.1413536
1938-02,Arctic (≥60°N),0.2033596
1938-03,Arctic (≥60°N),-1.8563709
1938-04,Arctic (≥60°N),-1.7863722
1938-05,Arctic (≥60°N),-0.87847686
1938-06,Arctic (≥60°N),-0.07823801
1938-07,Arctic (≥60°N),-0.15880346
1938-08,Arctic (≥60°N),-0.23468733
1938-09,Arctic (≥60°N),-0.3520447
1938-10,Arctic (≥60°N),-0.82402325
1938-11,Arctic (≥60°N),-0.8484869
1938-12,Arctic (≥60°N),-0.81941605
1939-01,Arctic (≥60°N),-2.1854057
1939-02,Arctic (≥60°N),-3.7895298
1939-03,Arctic (≥60°N),-0.9581928
1939-04,Arctic (≥60°N),-1.4449415
1939-05,Arctic (≥60°N),-1.1924417
1939-06,Arctic (≥60°N),-0.68401194
1939-07,Arctic (≥60°N),-0.5558677
1939-08,Arctic (≥60°N),-0.095496655
1939-09,Arctic (≥60°N),-0.59414065
1939-10,Arctic (≥60°N),-1.981616
1939-11,Arctic (≥60°N),-2.2700262
1939-12,Arctic (≥60°N),-3.267521
1940-01,Arctic (≥60°N),0.051807404
1940-02,Arctic (≥60°N),1.0396175
1940-03,Arctic (≥60°N),-1.2733631
1940-04,Arctic (≥60°N),-0.33404064
1940-05,Arctic (≥60°N),-0.4179361
1940-06,Arctic (≥60°N),0.18232107
1940-07,Arctic (≥60°N),-0.064778805
1940-08,Arctic (≥60°N),-0.19998884
1940-09,Arctic (≥60°N),-0.8282105
1940-10,Arctic (≥60°N),-1.4709349
1940-11,Arctic (≥60°N),-2.543128
1940-12,Arctic (≥60°N),-3.41959
1941-01,Arctic (≥60°N),-1.9220238
1941-02,Arctic (≥60°N),-1.6195469
1941-03,Arctic (≥60°N),-1.8185596
1941-04,Arctic (≥60°N),-0.5599928
1941-05,Arctic (≥60°N),-0.4323709
1941-06,Arctic (≥60°N),-0.71166086
1941-07,Arctic (≥60°N),-0.47035742
1941-08,Arctic (≥60°N),-0.06391096
1941-09,Arctic (≥60°N),-0.59328616
1941-10,Arctic (≥60°N),-1.4188719
1941-11,Arctic (≥60°N),-2.6105108
1941-12,Arctic (≥60°N),-0.7470436
1942-01,Arctic (≥60°N),-0.8279991
1942-02,Arctic (≥60°N),-0.184412
1942-03,Arctic (≥60°N),-0.8649311
1942-04,Arctic (≥60°N),-0.24260998
1942-05,Arctic (≥60°N),0.6208823
1942-06,Arctic (≥60°N),0.071023464
1942-07,Arctic (≥60°N),-0.15550756
1942-08,Arctic (≥60°N),-0.13263655
1942-09,Arctic (≥60°N),-0.110192895
1942-10,Arctic (≥60°N),-0.6504698
1942-11,Arctic (≥60°N),-2.527442
1942-12,Arctic (≥60°N),-1.7895699
1943-01,Arctic (≥60°N),-1.3313103
1943-02,Arctic (≥60°N),-1.5037327
1943-03,Arctic (≥60°N),-1.3353443
1943-04,Arctic (≥60°N),-1.3292799
1943-05,Arctic (≥60°N),-0.48830962
1943-06,Arctic (≥60°N),-0.22182322
1943-07,Arctic (≥60°N),-0.84023046
1943-08,Arctic (≥60°N),-0.25342512
1943-09,Arctic (≥60°N),-0.5502869
1943-10,Arctic (≥60°N),-0.9368162
1943-11,Arctic (≥60°N),-2.845954
1943-12,Arctic (≥60°N),-2.4834633
1944-01,Arctic (≥60°N),-2.9558067
1944-02,Arctic (≥60°N),-2.2965794
1944-03,Arctic (≥60°N),-1.9471607
1944-04,Arctic (≥60°N),-1.0716505
1944-05,Arctic (≥60°N),-1.5001199
1944-06,Arctic (≥60°N),-0.8502412
1944-07,Arctic (≥60°N),-0.812551
1944-08,Arctic (≥60°N),-0.96576643
1944-09,Arctic (≥60°N),-0.69863284
1944-10,Arctic (≥60°N),-2.4369383
1944-11,Arctic (≥60°N),-3.1989202
1944-12,Arctic (≥60°N),-2.1983376
1945-01,Arctic (≥60°N),-3.8319054
1945-02,Arctic (≥60°N),-1.4714756
1945-03,Arctic (≥60°N),-2.5132923
1945-04,Arctic (≥60°N),-3.0314589
1945-05,Arctic (≥60°N),-1.3555276
1945-06,Arctic (≥60°N),-0.5641389
1945-07,Arctic (≥60°N),-0.40248632
1945-08,Arctic (≥60°N),-0.038520336
1945-09,Arctic (≥60°N),-0.45769656
1945-10,Arctic (≥60°N),-1.0446653
1945-11,Arctic (≥60°N),-3.581458
1945-12,Arctic (≥60°N),-1.9642677
1946-01,Arctic (≥60°N),-0.925457
1946-02,Arctic (≥60°N),-1.46731
1946-03,Arctic (≥60°N),-1.8672047
1946-04,Arctic (≥60°N),-1.1848402
1946-05,Arctic (≥60°N),-0.79736114
1946-06,Arctic (≥60°N),-0.31514597
1946-07,Arctic (≥60°N),-0.12584448
1946-08,Arctic (≥60°N),-0.44547224
1946-09,Arctic (≥60°N),-0.7846314
1946-10,Arctic (≥60°N),-2.8082151
